ano,sigla_uf,id_municipio,id_escola,rede,tipo_localizacao,tipo_situacao_funcionamento,agua_potavel,energia_rede_publica,esgoto_rede_publica,biblioteca,sala_leitura,laboratorio_informatica,internet,internet_alunos,desktop_aluno,computador_portatil_aluno,tablet_aluno,quantidade_sala_utilizada,sala_atendimento_especial
2024,RN,2404507,24074080,1,2,2,,,,,,,,,,,,,
2024,RN,2404507,24074098,1,2,2,,,,,,,,,,,,,
2024,RN,2404507,24074144,1,2,2,,,,,,,,,,,,,
2024,RJ,3304557,33087512,1,1,2,,,,,,,,,,,,,
2024,SP,3520442,35007895,1,1,2,,,,,,,,,,,,,
2024,RJ,3304557,33152918,1,1,2,,,,,,,,,,,,,
2024,RJ,3300704,33159173,1,1,2,,,,,,,,,,,,,
2024,SP,3509502,35924908,1,1,2,,,,,,,,,,,,,
2024,PR,4118501,41093321,1,1,2,,,,,,,,,,,,,
2024,SP,3555000,35007981,1,1,2,,,,,,,,,,,,,
2024,SP,3523107,35007980,1,1,2,,,,,,,,,,,,,
2024,SP,3521200,35007979,1,1,2,,,,,,,,,,,,,
2024,RJ,3301009,33180792,1,1,2,,,,,,,,,,,,,
2024,RJ,3304557,33062528,1,1,2,,,,,,,,,,,,,
2024,RJ,3302007,33158622,1,1,2,,,,,,,,,,,,,
2024,RJ,3304557,33137390,1,1,2,,,,,,,,,,,,,
2024,MS,5003306,50082841,1,1,1,1,1,0,1,0,1,1,1,1,0,0,21,0
2024,ES,3204559,32081340,1,2,1,1,1,0,1,1,1,1,1,1,0,0,13,1
2024,ES,3204609,32033486,1,2,1,1,1,0,1,1,1,1,1,1,1,1,35,1
2024,RN,2408102,24091405,1,1,1,1,1,1,1,0,1,1,1,1,0,0,29,1
2024,ES,3203205,32102070,1,1,1,1,1,1,1,0,1,1,1,1,0,0,16,0
2024,ES,3205101,32081804,1,1,1,1,1,1,1,0,1,1,1,1,0,0,8,0
2024,ES,3201209,32079583,1,2,1,1,1,0,1,1,1,1,1,1,0,0,16,1
2024,AL,2705507,27047733,1,1,1,1,1,1,1,0,1,1,1,1,0,0,11,0
2024,RN,2408102,24064670,1,1,1,1,1,1,1,1,1,1,1,1,1,0,14,0
2024,MS,5003702,50033115,1,1,1,1,1,0,1,0,1,1,1,1,1,1,12,1
2024,ES,3200201,32046219,1,1,1,1,1,0,1,0,1,1,1,1,1,0,40,1
2024,TO,1707009,17055059,1,2,1,1,1,0,1,1,1,1,1,1,0,1,8,1
2024,RN,2407104,24052787,1,2,1,1,1,1,1,0,1,1,1,1,0,0,38,0
2024,MS,5008305,50082868,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,1
2024,ES,3205002,32075979,1,1,1,1,1,1,1,0,1,1,1,1,0,0,21,1
2024,PI,2207702,22129375,1,1,1,1,1,1,1,0,1,1,1,1,0,1,15,0
2024,GO,5211503,52202372,1,1,1,1,1,1,1,1,1,1,1,1,1,0,11,0
2024,AC,1200609,12032441,1,1,1,1,1,0,1,1,1,1,1,1,1,0,10,1
2024,AM,1301902,13101145,1,2,1,1,1,0,1,0,1,1,1,1,0,0,10,1
2024,AM,1302603,13029916,1,1,1,1,1,1,1,1,1,1,1,1,0,0,45,0
2024,PI,2211001,22129553,1,1,1,1,1,1,1,1,1,1,1,1,0,0,59,1
2024,MS,5005707,50033212,1,1,1,1,1,1,1,1,1,1,1,1,1,0,15,0
2024,AM,1301704,13101137,1,2,1,1,1,0,1,0,1,1,1,1,0,0,9,1
2024,AL,2704302,27320014,1,1,1,1,1,1,1,1,1,1,0,1,0,0,24,0
2024,RN,2408102,24059110,1,1,1,1,1,1,1,1,1,1,1,1,1,0,123,1
2024,SE,2804508,28034112,1,2,1,1,1,0,1,1,1,1,1,0,0,0,7,0
2024,SE,2805703,28038053,1,1,1,1,1,1,0,0,1,1,0,1,0,0,4,0
2024,ES,3205200,32078498,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1
2024,CE,2313104,23245123,1,1,1,1,1,0,1,1,1,1,1,1,1,0,15,0
2024,RN,2408102,24088510,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
2024,MT,5102504,51045168,1,2,1,1,1,0,1,1,1,1,1,1,0,0,22,0
2024,DF,5300108,53016645,1,1,1,1,1,1,1,0,1,1,1,1,1,1,13,1
2024,DF,5300108,53016653,1,1,1,1,1,1,1,1,1,1,1,1,0,0,15,1
2024,ES,3205309,32077963,1,1,1,1,1,0,1,0,0,1,1,1,0,0,5,0
2024,RN,2409407,24328308,1,1,1,1,1,0,1,1,1,1,1,1,0,0,26,0
2024,CE,2313609,23245115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,0
2024,PB,2511202,25130560,1,1,1,1,1,1,0,0,1,1,1,1,0,0,6,0
2024,PI,2202208,22142266,1,1,1,1,1,0,1,1,1,1,1,1,0,0,10,0
2024,CE,2305100,23259477,1,1,1,1,1,0,1,1,1,1,1,1,0,0,8,0
2024,CE,2305233,23265329,1,1,1,1,1,0,1,1,1,1,1,1,1,0,20,0
2024,AP,1600279,16007123,1,1,1,1,1,0,1,1,1,1,1,1,1,1,13,1
2024,AL,2708600,27047601,1,1,1,1,1,1,1,0,1,1,1,1,1,1,13,0
2024,RN,2411205,24327301,1,1,1,1,1,1,1,1,1,1,1,1,0,0,25,0
2024,GO,5205109,52100880,1,1,1,1,1,1,1,1,1,1,1,1,0,0,8,0
2024,CE,2304103,23564229,1,1,1,1,1,0,1,1,1,1,1,1,0,0,26,1
2024,CE,2307700,23272945,1,1,1,1,1,1,1,1,1,1,1,1,1,0,15,0
2024,MS,5003207,50082833,1,1,1,1,1,1,1,0,1,1,1,1,1,0,20,1
2024,AP,1600303,16007310,1,1,1,1,1,0,1,1,1,1,1,1,0,1,37,1
2024,PI,2211001,22129405,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,0
2024,AM,1301209,13116401,1,1,1,1,1,0,1,0,1,1,1,1,1,0,15,0
2024,MT,5102637,51174804,1,2,1,1,1,0,1,1,1,1,1,1,1,0,32,1
2024,AL,2704302,27051757,1,1,1,1,1,1,1,0,1,1,1,1,1,0,7,0
2024,AL,2704708,27219640,1,1,1,1,1,1,1,0,1,1,1,1,1,0,15,1
2024,PB,2507507,25128582,1,1,1,1,1,1,1,0,0,1,0,0,0,0,11,0
2024,SE,2802908,28034228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
2024,DF,5300108,53006178,1,2,1,1,1,1,1,1,1,1,1,1,1,0,31,1
2024,RN,2406700,24086622,1,1,1,1,1,1,1,0,1,1,1,1,0,0,12,1
2024,AC,1200401,12030961,1,1,1,1,1,1,1,0,1,1,1,1,1,1,23,0
2024,RO,1100114,11050322,1,1,1,1,1,0,1,0,1,1,1,1,1,0,12,0
2024,TO,1716505,17055377,1,1,1,1,1,1,1,0,1,1,1,1,0,0,8,0
2024,GO,5208707,52099393,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,1
2024,DF,5300108,53015401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
2024,RN,2402006,24329312,1,1,1,1,1,0,1,1,1,1,1,1,0,0,17,1
2024,GO,5211909,52053245,1,1,1,1,1,1,1,1,1,1,1,1,1,0,18,0
2024,AM,1301407,13101153,1,1,1,1,1,0,1,0,1,1,1,1,0,1,14,0
2024,RN,2408003,24069485,1,1,1,1,1,0,1,1,1,1,1,1,0,0,57,1
2024,AM,1301852,13106619,1,2,1,1,1,0,1,0,1,1,1,1,0,1,5,0
2024,PB,2504009,25137409,1,1,1,1,1,1,1,1,1,1,1,1,1,1,75,0
2024,PI,2210607,22129570,1,1,1,1,1,1,1,1,1,1,1,1,0,0,15,1
2024,RO,1100049,11109815,1,1,1,1,1,0,1,1,1,1,1,1,0,0,17,1
2024,RO,1100106,11049960,1,1,1,1,1,0,1,1,1,1,1,1,1,0,8,1
2024,AM,1302900,13321234,1,1,1,1,1,0,1,0,1,1,1,1,0,0,12,1
2024,GO,5221601,52188434,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,0
2024,SE,2803500,28012020,1,2,1,1,1,0,1,1,1,1,1,1,1,1,48,0
2024,MT,5107925,51065339,1,1,1,1,1,0,1,1,1,1,1,1,1,0,22,1
2024,CE,2306405,23259434,1,1,1,1,1,1,1,1,1,1,1,1,0,0,20,0
2024,RR,1400209,14342600,1,2,1,1,1,0,1,1,1,1,1,1,1,1,19,1
2024,AL,2704500,27047750,1,1,1,1,1,0,1,0,1,1,1,1,1,0,12,0
2024,AL,2706703,27047830,1,1,1,1,1,1,1,1,1,1,1,1,0,1,12,1
2024,AL,2707701,27050564,1,1,1,1,1,1,1,0,1,1,1,1,1,1,7,0
2024,PB,2511400,25283928,1,1,1,1,1,1,1,1,1,1,1,1,0,0,22,1
2024,CE,2302404,23265310,1,1,1,1,1,0,1,1,1,1,1,1,0,0,10,0
2024,DF,5300108,53015223,1,1,1,1,1,1,1,0,1,1,1,1,1,1,20,1
2024,MS,5001102,50082817,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,0
2024,AL,2700300,27047636,1,1,1,1,1,0,1,1,1,1,1,1,0,0,26,1
2024,GO,5205406,52070913,1,2,1,1,1,1,1,1,1,1,1,1,1,1,35,1
2024,AP,1600535,16011678,1,1,1,1,1,0,1,1,1,1,1,1,0,0,17,1
2024,ES,3205309,32041209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,68,1
2024,GO,5221858,52099849,1,1,1,1,1,0,1,0,1,1,1,1,1,0,12,0
2024,TO,1708205,17055580,1,1,1,1,1,0,1,0,1,1,1,1,1,0,9,1
2024,AL,2709400,27050580,1,1,1,1,1,1,1,0,1,1,1,1,1,1,8,1
2024,PI,2211001,22022333,1,1,1,1,1,0,1,1,1,1,1,1,0,0,12,0
2024,SE,2802106,28033930,1,1,1,1,1,1,1,0,1,1,1,1,1,1,12,0
2024,AL,2708006,27047580,1,1,1,1,1,0,1,0,1,1,1,1,0,1,15,0
2024,AL,2708907,27041042,1,1,1,1,1,0,1,0,1,1,1,1,1,1,28,0
2024,PB,2509701,25284940,1,1,1,1,1,1,1,0,1,1,1,1,0,0,13,1
2024,CE,2312908,23236213,1,1,1,1,1,1,1,1,1,1,1,1,0,0,49,0
2024,RR,1400100,14007835,1,1,1,1,1,0,1,0,1,1,1,1,1,0,10,0
2024,MT,5103403,51038536,1,1,1,1,1,1,1,0,1,1,1,1,1,1,39,1
2024,RN,2404705,24084328,1,2,1,1,1,0,1,1,1,1,1,1,1,0,21,1
2024,RN,2408102,24084336,1,1,1,1,1,0,1,1,1,1,1,1,1,0,12,1
2024,CE,2305506,23142308,1,1,1,1,1,0,1,1,1,1,1,1,1,0,53,0
2024,PB,2506004,25128612,1,1,1,1,1,0,1,0,1,1,1,1,0,0,12,0
2024,PB,2507507,25096850,1,1,1,1,1,1,1,1,1,1,1,1,1,1,59,1
2024,RR,1400100,14000474,1,2,1,1,1,0,1,1,1,1,1,1,0,0,16,0
2024,SE,2804805,28035887,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0
2024,PI,2203909,22056882,1,1,1,1,1,1,1,0,1,1,1,1,0,0,12,0
2024,ES,3205309,32081901,1,1,1,1,1,1,1,0,1,1,1,1,1,1,4,0
2024,AM,1302603,13026844,1,1,1,1,1,0,1,1,1,1,1,1,0,1,30,1
2024,CE,2312403,23259450,1,1,1,1,1,0,1,0,1,1,1,1,0,0,12,0
2024,AP,1600501,16011910,1,1,1,0,1,0,1,1,1,1,1,1,1,1,6,0
2024,AM,1303809,13057600,1,1,1,1,1,0,1,0,1,1,1,1,0,1,20,0
2024,AM,1304203,13101170,1,1,1,1,1,1,1,0,1,1,1,1,1,1,11,1
2024,PB,2512309,25282930,1,1,1,1,1,0,1,1,1,1,1,1,1,1,12,1
2024,PI,2205508,22143173,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4,0
2024,RR,1400027,14006804,1,1,1,1,1,0,1,1,1,1,1,1,1,0,12,0
2024,AC,1200203,12030937,1,2,1,1,1,0,1,0,1,1,1,1,1,0,12,1
2024,MT,5100250,51067340,1,1,1,1,1,1,1,0,1,1,1,1,1,1,23,1
2024,GO,5210208,52096408,1,2,1,1,1,1,1,1,1,1,1,1,1,0,36,1
2024,CE,2302107,23236400,1,1,1,1,1,1,1,0,1,1,1,1,1,0,18,0
2024,TO,1718204,17043980,1,1,1,1,1,1,1,1,1,1,1,1,1,0,20,1
2024,PI,2207801,22130748,1,1,1,1,1,0,1,1,1,1,1,1,0,0,15,0
2024,TO,1711902,17055598,1,1,1,1,1,0,1,0,1,1,1,1,0,0,7,0
2024,PB,2513703,25128590,1,1,1,1,1,0,1,1,1,1,1,1,1,1,10,0
2024,RO,1100122,11106808,1,1,1,1,1,0,1,1,1,1,1,1,0,0,20,0
2024,AL,2700706,27050556,1,1,1,1,1,1,1,1,1,1,1,1,0,0,8,1
2024,GO,5206206,52100898,1,1,1,1,1,1,1,0,1,1,1,1,1,1,12,1
2024,GO,5220454,52099830,1,1,1,1,1,0,1,1,1,1,1,1,0,0,12,0
2024,CE,2304202,23162678,1,2,1,1,1,0,1,1,1,1,1,1,1,1,35,0
2024,AM,1302603,13092197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,1
2024,CE,2308708,23245131,1,1,1,1,1,0,1,1,1,1,1,1,0,0,8,0
2024,CE,2313401,23236124,1,1,1,1,1,1,1,1,1,1,1,1,0,0,19,0
2024,DF,5300108,53015380,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,1
2024,SE,2800308,28019342,1,1,1,1,1,1,1,1,1,1,1,1,1,1,42,1
2024,RN,2412005,24083054,1,1,1,1,1,0,1,1,1,1,1,1,0,0,14,1
2024,PB,2503209,25282921,1,1,1,1,1,0,1,1,1,1,1,1,1,0,24,1
2024,PB,2516201,25018027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,52,0
2024,MT,5103502,51067544,1,1,1,1,1,1,1,1,1,1,1,1,1,0,11,0
2024,RN,2403251,24083011,1,1,1,1,1,0,1,1,1,1,1,1,0,0,16,1
2024,GO,5210000,52105202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,0
2024,SE,2806701,28021118,1,2,1,1,1,0,1,0,1,1,1,1,0,1,28,0
2024,SE,2807402,28035275,1,1,1,1,1,0,1,1,1,1,1,1,0,1,6,0
2024,PI,2208205,22143190,1,2,1,1,1,0,0,0,1,1,1,1,0,1,5,0
2024,GO,5208004,52095924,1,1,1,1,1,1,1,1,1,1,1,1,1,0,20,0
2024,CE,2307007,23259442,1,1,1,1,1,0,1,0,1,1,1,1,1,0,11,0
2024,CE,2307650,23414634,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,1
2024,MS,5005004,50033182,1,1,1,1,1,0,1,0,1,1,1,1,1,0,11,0
2024,AL,2704302,27037223,1,1,1,1,1,1,1,1,1,1,1,1,1,1,150,0
2024,PB,2506301,25125923,1,1,1,1,1,1,1,1,1,1,1,1,1,0,14,0
2024,RN,2408102,24083046,1,1,1,1,1,1,1,1,1,1,1,1,0,0,18,0
2024,RO,1100023,11108800,1,2,1,1,1,0,1,1,1,1,1,1,0,0,23,1
2024,TO,1702208,17000335,1,2,1,1,1,0,1,1,1,1,1,1,0,0,29,1
2024,AM,1303403,13323237,1,1,1,1,1,0,1,1,1,1,1,1,0,0,12,0
2024,RN,2403103,24084310,1,1,1,1,1,0,1,1,1,1,1,1,1,0,16,1
2024,RR,1400159,14007827,1,1,1,1,1,1,1,0,1,1,1,1,0,0,4,0
2024,AP,1600154,16011929,1,1,1,1,1,0,0,0,1,1,1,1,1,1,2,1
2024,AL,2702306,27050572,1,1,1,1,1,0,1,1,1,1,1,1,0,0,9,1
2024,PB,2504306,25128388,1,1,1,1,1,0,0,1,1,1,1,1,0,0,17,1
2024,CE,2310209,23265345,1,1,1,1,1,0,1,1,1,1,1,1,1,1,20,0
2024,CE,2301109,23236043,1,1,1,1,1,0,1,1,1,1,1,1,0,0,17,0
2024,CE,2308500,23281111,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6,0
2024,AL,2706307,27215830,1,1,1,1,1,0,1,1,1,1,1,1,0,1,22,0
2024,PB,2504009,25180800,1,1,1,1,1,1,1,1,0,1,0,1,0,0,6,0
2024,CE,2302602,23251689,1,1,1,1,1,0,1,1,1,1,1,1,0,0,16,0
2024,ES,3204906,32079605,1,1,1,1,1,1,1,0,1,1,1,1,0,0,12,1
2024,PB,2507507,25118331,1,1,1,1,1,1,1,0,1,1,1,1,0,0,14,0
2024,MT,5104104,51068346,1,2,1,1,1,0,1,1,1,1,1,1,1,0,9,0
2024,RN,2401008,24327328,1,1,1,1,1,0,1,1,1,1,1,1,0,0,21,1
2024,TO,1705508,17055571,1,1,1,1,1,0,1,1,1,1,1,1,1,0,12,0
2024,AM,1302504,13102478,1,1,1,1,1,0,1,1,1,1,1,1,0,0,4,0
2024,PI,2202901,22129430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,1
2024,GO,5212501,52096483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1
2024,DF,5300108,53015240,1,1,1,1,1,1,1,1,1,1,1,1,0,0,24,1
2024,MT,5105150,51192802,1,2,1,1,1,0,1,1,1,1,1,1,0,0,18,0
2024,PI,2211001,22143165,1,1,1,1,1,0,1,1,1,1,1,1,1,1,6,0
2024,MT,5103403,51037572,1,2,1,1,1,0,1,1,1,1,1,1,1,0,21,0
2024,MT,5107909,51068362,1,1,1,1,1,1,1,0,1,1,1,1,1,0,7,0
2024,MT,5107958,51067277,1,1,1,1,1,1,1,0,1,1,1,1,1,0,13,0
2024,MA,2100204,21436207,1,1,1,1,1,0,1,1,1,1,1,1,0,0,6,0
2024,RJ,3301702,33242216,1,1,1,1,1,1,1,0,1,1,1,1,0,0,12,1
2024,AC,1200500,12030945,1,1,1,1,1,0,1,1,1,1,1,1,0,0,12,0
2024,ES,3200904,32081332,1,2,1,1,1,1,1,1,1,1,1,1,0,0,8,0
2024,PI,2201903,22061754,1,1,1,1,1,0,1,0,1,1,1,1,1,0,12,0
2024,GO,5209705,52100901,1,2,1,1,1,1,1,1,1,1,1,1,1,0,11,1
2024,CE,2311306,23236159,1,1,1,1,1,0,1,1,1,1,1,1,0,0,30,0
2024,CE,2313302,23236167,1,1,1,1,1,1,1,0,1,1,1,1,0,0,16,0
2024,RR,1400100,14000563,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,1
2024,PI,2207009,22141812,1,1,1,1,1,1,1,0,1,1,1,1,0,1,10,0
2024,ES,3202454,32078501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,1
2024,TO,1716109,17087813,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1
2024,PI,2211308,22142290,1,1,1,1,1,0,1,0,1,1,1,1,1,1,12,0
2024,CE,2300200,23236140,1,1,1,1,1,0,1,1,1,1,1,1,1,1,24,1
2024,RS,4317509,43009271,1,1,1,1,1,0,1,1,1,1,1,1,0,0,20,1
2024,PE,2613701,26129027,1,1,1,1,1,1,1,0,1,1,0,1,0,0,18,0
2024,PR,4104501,41155980,1,1,1,1,1,0,1,0,1,1,1,1,0,0,8,1
2024,RO,1100205,11107812,1,1,1,1,1,1,1,0,1,1,1,1,0,0,13,0
2024,ES,3201506,32012152,1,2,1,1,1,0,1,1,1,1,1,1,1,0,50,1
2024,PB,2503704,25008978,1,1,1,1,1,0,1,0,1,1,1,1,1,1,32,0
2024,MT,5108402,51067366,1,1,1,1,1,0,1,0,1,1,1,1,1,0,14,0
2024,RN,2408102,24086460,1,1,1,1,1,1,0,0,1,1,1,1,0,0,20,0
2024,CE,2300309,23272937,1,1,1,1,1,0,1,1,1,1,1,1,0,0,9,1
2024,PB,2501500,25064800,1,2,1,1,1,0,1,1,1,1,1,1,1,0,26,0
2024,PI,2208403,22129391,1,1,1,1,1,0,1,0,1,1,1,1,1,1,16,0
2024,RN,2406106,24089656,1,1,1,1,1,0,1,0,1,1,1,1,0,0,10,1
2024,RN,2408904,24086479,1,1,1,1,1,1,1,1,1,1,1,1,0,0,12,1
2024,CE,2307304,23206403,1,1,1,1,1,0,1,1,1,1,1,1,1,1,68,1
2024,PB,2513406,25130552,1,1,1,1,1,0,1,0,1,1,1,1,0,0,12,1
2024,DF,5300108,53015231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,0
2024,PI,2207900,22142282,1,1,1,1,1,1,1,0,1,1,1,1,1,1,13,0
2024,GO,5208905,52097226,1,1,1,1,1,1,1,0,1,1,1,1,1,1,12,0
2024,GO,5221403,52100936,1,1,1,1,1,1,1,0,1,1,1,1,1,1,23,0
2024,PI,2203909,22129359,1,1,1,1,1,0,1,1,1,1,1,1,0,0,20,0
2024,MT,5103353,51198819,1,1,1,1,1,0,1,1,1,1,1,1,0,0,17,0
2024,PI,2200608,22129421,1,1,1,1,1,0,1,1,1,1,1,1,0,0,20,0
2024,RO,1100064,11037016,1,2,1,1,1,0,1,1,1,1,1,1,0,0,41,1
2024,ES,3201308,32080824,1,1,1,1,1,0,1,0,1,1,1,1,1,1,22,1
2024,ES,3201506,32010800,1,1,1,1,1,1,1,1,1,1,1,1,1,0,20,1
2024,RN,2402600,24085375,1,1,1,1,1,1,1,1,1,1,1,1,0,0,11,1
2024,RN,2407203,24327310,1,1,1,1,1,1,1,1,1,1,1,1,0,0,13,1
2024,MS,5006606,50082850,1,2,1,1,1,0,1,1,1,1,1,1,1,1,31,0
2024,PB,2503209,25128370,1,1,1,1,1,1,1,0,0,1,1,1,1,0,8,0
2024,PI,2202703,22142258,1,2,1,1,1,0,1,1,1,1,1,1,0,1,17,1
2024,RN,2402204,24085367,1,2,1,1,1,0,1,1,1,1,1,1,0,0,16,1
2024,PB,2503704,25009087,1,1,1,1,1,1,1,1,1,1,1,1,1,0,20,0
2024,ES,3203908,32101856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,1
2024,RN,2405801,24329304,1,1,1,1,1,1,1,1,1,1,1,1,0,0,15,1
2024,GO,5200258,52099385,1,1,1,1,1,1,1,0,1,1,1,1,0,0,12,0
2024,ES,3200607,32102003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,1
2024,ES,3204203,32078480,1,1,1,1,1,1,1,0,1,1,1,1,1,1,13,0
2024,GO,5218300,52100928,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,0
2024,GO,5221809,52063909,1,2,1,1,1,1,1,1,1,1,1,1,1,1,28,1
2024,CE,2306900,23240431,1,1,1,1,1,1,1,1,1,1,1,1,1,0,12,0
2024,DF,5300108,53017668,1,2,1,1,1,1,1,0,1,1,1,1,1,1,10,0
2024,MT,5107602,51064740,1,1,1,1,1,0,1,1,1,1,1,1,1,0,12,0
2024,MS,5002704,50082825,1,1,1,1,1,1,1,0,1,1,1,1,1,0,19,0
2024,RN,2412609,24085383,1,1,1,1,1,0,1,1,1,1,1,1,0,0,17,1
2024,PB,2506905,25128604,1,1,1,1,1,1,1,1,1,1,1,1,1,0,10,0
2024,PB,2516102,25128701,1,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0
2024,PI,2208007,22129243,1,1,1,1,1,0,1,1,1,1,1,1,0,1,18,0
2024,PI,2210003,22142274,1,1,1,1,1,0,1,0,1,1,1,1,1,1,13,1
2024,CE,2313757,23245107,1,1,1,1,1,1,1,1,1,1,1,1,0,0,16,0
2024,PB,2501104,25130544,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,0
2024,RN,2408300,24083003,1,1,1,1,1,1,1,1,1,1,1,1,0,0,16,1
2024,CE,2304400,23066709,1,1,1,1,1,1,1,1,1,1,1,1,0,1,88,1
2024,SC,4218707,42150671,1,1,1,1,1,1,1,0,1,1,1,1,0,1,2,0
2024,SC,4219507,42080096,1,1,1,1,1,0,1,0,1,1,1,1,0,0,10,1
2024,RS,4311106,43007040,1,2,1,1,1,0,1,1,1,1,1,1,0,0,18,1
2024,SP,3504503,35456412,1,1,1,1,1,1,1,0,1,1,1,1,1,0,16,1
2024,SP,3509502,35500012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,0
2024,SP,3519071,35456469,1,1,1,1,1,0,1,1,1,1,1,1,1,1,16,0
2024,SE,2805703,28035283,1,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0
2024,MT,5101803,51064758,1,1,1,1,1,1,1,0,1,1,1,1,1,0,15,0
2024,MT,5103403,51175800,1,1,1,1,1,1,1,0,1,1,1,1,1,0,35,0
2024,MT,5105259,51068354,1,1,1,1,1,0,1,0,1,1,1,1,1,0,13,0
2024,GO,5218805,52054284,1,2,1,1,1,1,1,1,1,1,1,1,1,0,59,1
2024,CE,2302800,23564172,1,2,1,1,1,1,1,0,1,1,1,1,0,0,16,0
2024,GO,5201108,52096009,1,1,1,1,1,0,1,1,1,1,1,1,1,0,28,1
2024,BA,2930105,29403340,1,2,1,1,1,0,1,1,1,1,1,1,0,0,30,1
2024,ES,3202405,32130007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1
2024,AM,1302405,13324233,1,1,1,1,1,1,1,0,1,1,1,1,0,0,13,1
2024,AM,1304062,13322249,1,1,1,1,1,0,1,1,1,1,1,1,0,1,11,1
2024,MT,5107040,51066610,1,1,1,1,1,1,1,1,1,1,1,1,1,0,22,1
2024,MG,3169901,31036155,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2,0
2024,TO,1709500,17047382,1,1,1,1,1,1,1,1,1,1,1,1,0,0,21,1
2024,GO,5213806,52071979,1,2,1,1,1,1,1,1,1,1,1,1,0,0,23,1
2024,MG,3101706,31349658,1,2,1,1,1,0,1,1,1,1,1,1,1,1,16,0
2024,RO,1100320,11050853,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5,1
2024,PB,2507002,25128620,1,1,1,1,1,0,1,1,1,1,1,1,1,0,12,0
2024,AC,1200401,12032093,1,1,1,1,1,1,1,0,1,1,1,1,1,0,7,0
2024,DF,5300108,53015215,1,1,1,1,1,1,1,1,1,1,1,1,1,0,60,1
2024,AM,1300706,13107348,1,1,1,1,1,0,0,0,1,1,1,1,1,1,4,0
2024,CE,2307601,23533986,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1
2024,MA,2111102,21248559,1,1,1,1,1,0,1,0,1,1,1,1,0,0,10,0
2024,ES,3205069,32115032,1,1,1,1,1,1,1,0,1,1,1,1,0,1,17,1
2024,AM,1303536,13322230,1,1,1,1,1,0,1,1,1,1,1,1,0,1,12,1
2024,MT,5106752,51174820,1,1,1,1,1,1,1,1,1,1,1,1,1,0,21,1
2024,GO,5201405,52097234,1,1,1,1,1,1,1,1,1,1,1,1,0,0,24,0
2024,RJ,3304557,33174776,1,1,1,1,1,1,1,0,1,1,1,1,0,0,12,0
2024,MA,2101707,21197067,1,2,1,1,0,0,1,1,1,1,1,1,0,0,10,1
2024,RS,4308508,43051286,1,2,1,1,1,0,1,1,1,1,1,1,1,1,25,1
2024,RS,4322400,43050921,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9,0
2024,BA,2907509,29158419,1,1,1,1,1,1,1,1,1,1,1,1,0,0,26,1
2024,SC,4205704,42116520,1,1,1,1,1,1,1,1,1,1,1,1,0,0,10,1
2024,SC,4215802,42152615,1,1,1,1,1,0,1,1,1,1,1,1,1,0,9,0
2024,PE,2609600,26184788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,1
2024,PR,4128104,41147251,1,1,1,1,1,0,1,1,1,1,1,1,0,0,28,1
2024,MG,3139409,31035108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,0
2024,AP,1600600,16011589,1,1,1,1,1,0,1,1,1,1,1,1,0,1,16,1
2024,RO,1100205,11109807,1,1,1,1,1,1,1,0,1,1,1,1,1,0,20,0
